Mixture	Astro	CR	Endo	L2/3 IT	L4	L5 IT	L5 PT	L6 CT	L6 IT	L6b	Lamp5	Macrophage	Meis2	NP	Oligo	Peri	Pvalb	Serpinf1	SMC	Sncg	Sst	Vip	VLMC	P-value	Correlation	RMSE
L4_spot_72	1.76959077555539e-05	1.56427486814623e-05	0.496590412009311	0	5.8097131928793e-06	9.47481502125248e-06	2.16179902683102e-05	8.01483591944318e-06	3.45824052382341e-05	0	8.30887286436264e-06	9.83961239857524e-06	0	0	8.1586124752264e-06	1.80716884841425e-06	0.503198786683666	0	8.88608212950127e-06	9.67528568203153e-06	1.33627762683331e-05	3.71323116527959e-05	7.92168627062001e-07	0	0.85612742549142	0.5412129438412
L4_spot_73	0	0.00147097590036391	0.603091126293382	0.0298798409272431	0	0.0525769627344844	0	0	0.00989331703338422	0	0.0124872735921384	0	0	0.00449865314374767	0.0016683042117982	0	0.151427782760203	0.0206543217021601	0.00130946338236672	0	0.111041978318728	0	0	0	0.90755409578166	0.431810153747896
L4_spot_74	2.24918272653155e-05	3.25436144026072e-05	0.534770287720596	2.70426988266825e-05	0	0	0	2.36997635679423e-05	1.14290672635566e-05	1.19921938281584e-05	0	3.88445842459996e-06	0	0	0	2.92902208864096e-06	0.465027191212116	0	0	2.49089175152659e-05	4.15995041048497e-05	0	0	0	0.881224958811527	0.493827077667637
L4_spot_75	2.9812943652321e-05	3.21000450033879e-05	0.548526663489218	1.3954832942079e-06	0	4.42935535275926e-05	3.57369638357512e-05	0	0	0	3.23100415321362e-05	1.65264875138405e-05	1.87940656300006e-05	2.57572132348358e-06	8.39916371320532e-06	3.22154302847741e-05	0.451153265262092	6.02768992052106e-05	5.63445017458266e-06	0	0	0	0	0	0.8712221298346	0.505004531236498
L4_spot_76	0	2.95391985537574e-05	0.208245522750152	0.000150000914039565	0	0.00041142670335773	0.000121402896630768	9.85655794372377e-05	3.30142983981943e-07	0.000305434162140469	0.00108523524315617	1.00155285306508e-05	0.000392341547203959	0	0	3.73838243692983e-05	0.74918689017831	0.0357768221076442	0	0.00414908922348987	0	0	0	0	0.774241911409252	0.721007100305561
L4_spot_77	1.45711591481566e-05	0	0.325336268324046	7.29076640930773e-05	8.07315162779105e-06	0	0	1.2616647979326e-05	0	0	7.90055889035241e-05	6.68231889560314e-06	0	0	2.3010500443753e-06	0	0.674173732581422	4.88636840679846e-06	1.82064947023389e-06	0	0.000258192347382662	2.82603825253607e-05	6.81766054482805e-07	0	0.858487861892434	0.615939014178687
L4_spot_78	3.172991593724e-06	0	0.267483963953418	1.53129230494746e-05	0	2.81948900812919e-05	0	0	5.58969769744246e-06	0	3.13350397734576e-05	1.20794542628847e-05	0	0	9.11115856722756e-07	0	0.732362604919598	0	0	1.61720051398044e-06	5.21205573570424e-05	0	3.09725679841924e-06	0	0.835752540644601	0.660243536228031
L4_spot_79	4.01967752747036e-06	1.18782615659712e-05	0.445027239611379	4.27514919508021e-05	6.7272895500177e-05	1.67405700085452e-05	0	1.08294111061384e-05	0	0	8.36491526478416e-05	9.34736851404638e-06	0	3.83009618291428e-06	4.78138769914398e-06	1.10987710327558e-05	0.55464085982602	0	7.77252338016656e-06	6.07506337812521e-06	3.36478551309412e-05	1.82060369760054e-05	0	0	0.890869896305799	0.519579084205035
L4_spot_80	0	0	0.57276840265993	0	0.019053740372516	0.0580576903089101	0	0	0	0.0232784284897212	0.0661474955557662	0.002675763861063	0	0	0	0.0130962290963336	0.218165499211428	0.000584597684798606	0.00965611185874438	0	0.0165160409007893	0	0	0	0.883312295542855	0.480753973921293
L4_spot_81	0	0.00100633351659377	0.49758115812586	0	0.00219983982157217	0.000154749591686518	0	0	0.000285283612883446	0	0.011253908963338	5.72367772696736e-06	0	0	0	0.00873163425733331	0.38052864904997	0	5.15815729389066e-06	0.00194077637791707	0.0963067848478252	0	0	0	0.807963983133872	0.600051412908399
L4_spot_82	0	0	0.651773131765352	0	0	0.0642948877209435	0	0	0.0107490986712202	0	0.00455004982375578	0	0.014350584377068	0	0	0.00856963255441613	0.0772728532544542	0	0.00236701049990622	0	0.148517328902569	0.0175554224303149	0	0	0.864857230235949	0.507351432199361
L4_spot_83	1.65553549784411e-05	3.66584939042808e-05	0.474779354592435	0	0	5.59268324373342e-05	0	2.70662984132333e-05	0	5.74900409308253e-07	7.17800324168672e-06	1.80816028681713e-06	4.23336087708853e-06	0	0	4.99409540256982e-06	0.524987442441445	1.58436725324488e-05	0	0	3.70808791022378e-05	1.10579319162457e-05	1.42249826179958e-05	0	0.798485635166261	0.6155605869479
L4_spot_84	2.25202615986807e-05	6.92246029124387e-06	0.425609885538495	0	0	2.75002610762188e-05	3.76546193525537e-05	3.48299378953538e-05	2.71348687738045e-05	0	6.35051899560409e-05	5.4562447884247e-06	0	0	0	0	0.57409562814091	2.93279664099503e-05	5.41063046234327e-06	2.65343745482574e-06	0	2.44227420431865e-05	7.14770049156491e-06	0	0.878867990615383	0.543935948580629
L4_spot_85	0	1.56989340082437e-05	0.394422204275122	0	1.91768321414426e-05	0	2.30080850370527e-05	3.03708089756267e-06	1.50416604673688e-05	7.25920655234231e-06	1.71842077452071e-05	6.31811581601079e-06	8.35266342421586e-06	2.37787411260661e-05	0	0	0.605409330785521	0	5.62509709349729e-06	1.81490725730124e-05	0	2.91817682347602e-06	2.91706565186047e-06	0	0.824208431834075	0.614879073375338
L4_spot_86	0	0	0.661484666502322	0	0.0283234364850254	0.00236345362467654	0.0604695676929861	0	0.0475032031982452	0	0.0352444230286772	0	0.00231964187735501	0	0.000408732000283318	0	0.143439325344502	0	0	0	0.0113795738569478	0.00516516753896218	0.00189880885001768	0	0.89471669574742	0.451780946347015
L4_spot_87	1.0338809504059e-06	2.7491321288511e-05	0.319887412508293	0	5.32919112748825e-05	0	2.28717110906046e-05	0	0	3.46797967964418e-06	0	1.03007119346417e-05	0	9.2948734223806e-06	9.76731271908162e-06	2.59723657660542e-05	0.679917146886034	1.94663245842433e-05	3.26651684377155e-06	0	0	9.21569611821781e-06	0	0	0.865927290243126	0.612472669046957
L4_spot_88	0.00362681471991395	0	0.670695271359734	0	0	0.0180687787725853	0	0.0723914552462629	0	0	0	0	0	0	0	0	0.221126256585866	0	0	0.011567164550257	0	0.00252425876538078	0	0	0.903392190414314	0.434303031147812
L4_spot_89	0	0.00893548840617888	0.743248189567396	0.00389007185967641	0	0.0160502501792447	0	0	0.0178788515112947	0	0	0.00406687805265805	0.0146435839531161	0.0160281986431791	0.00310096738063686	0.0187199818800001	0.144260130886509	0	0.00379976987443302	0.00168434787458207	0	0.00369328993109492	0	0	0.869716271606974	0.521509492518692
L4_spot_90	1.01618114696277e-05	1.17600856367486e-05	0.360849639911029	1.45614487011063e-05	7.24357505198226e-06	0	5.99955992943668e-06	4.64249652565459e-06	2.21559835377683e-05	0	3.30767094474093e-05	1.01573259989275e-05	0	7.47106949708566e-06	0	0	0.638995036032787	1.02257266197522e-05	0	0	0	1.47438283288644e-05	3.12443543948012e-06	0	0.779524616268927	0.666795968948816
L4_spot_91	0	0	0.557826266197942	0.000245478185898093	0.000386791895282857	0.000673477845761409	0	0	0.000128321115363656	0	0	0	0.000418881207009501	0.000292774443894099	2.48612665026492e-06	0	0.392301251538712	0.0100670122920451	0	0.00232431218571103	0.0353329469657297	0	0	0	0.869644621840593	0.505449879338828
L4_spot_92	3.47879816009987e-06	2.63733805772737e-05	0.535854735341216	2.88485947923372e-07	0	0.000156218859908791	0	6.29973524512302e-07	0	0	0.000134323498205147	7.82811204096673e-06	2.98026490639533e-06	8.970790969508e-05	0	0	0.463570861346624	0.000102059613131965	3.21401198785994e-06	0	4.21582630873398e-05	0	5.14214098620325e-06	0	0.831312995213845	0.563893359086664
L4_spot_93	1.29486880109656e-06	1.53821624631873e-05	0.36963371297775	6.65009705263479e-06	4.33048338134535e-07	2.30039820775897e-06	0	1.54790783052634e-06	9.06709446940112e-06	1.19065706354432e-05	1.77576233085266e-05	1.18201990186745e-05	1.66859261690637e-06	1.22983262914404e-05	6.45821427211059e-06	9.45418495316836e-06	0.630242992629455	0	5.47377754815899e-06	0	0	9.78132698728733e-06	0	0	0.887516854900098	0.56557430322311
L4_spot_94	0	5.12365479381266e-05	0.682858947233684	0	0	0.000118107653464121	0.000548237897151089	0.000362254714868775	0	0	0.0118748373827332	0.000111670180189991	0	0	0	0	0.302108534571401	0.00196617381857024	0	0	0	0	0	0	0.935239792430092	0.360789366959475
L4_spot_95	0	6.34511649611523e-06	0.58020749708762	1.70968383823036e-05	6.49205088476062e-06	0	0	0	5.35437722682922e-05	2.70885671408492e-05	2.11154851313067e-05	1.18593443358542e-05	0	4.81304336494501e-05	3.93854279501607e-06	7.82319384406593e-06	0.419533773326024	1.43420324147843e-05	1.22848895024789e-05	2.39391623179549e-05	0	0	4.73015719297057e-06	0	0.848716179907768	0.533432580541604
L4_spot_96	0	0	0.583405454486847	0	0.00292486023649183	0.0220205363133699	0	0.0235041977946341	0.00374597527528096	0	0.0247913745118246	0	0.00497301752488359	0.00600541045587513	0	0	0.315658379111147	0	0	0.0129707942896459	0	0	0	0	0.864361358817192	0.509520914237048
L4_spot_97	2.65144175188995e-05	0	0.553258117308148	0	8.61382138993111e-05	0	0	0	0	0.000241084348162645	0.00235605588170324	6.71765841583564e-06	0	0.00110519822425163	0	0	0.339744640482782	0.000325446684109659	2.20813074660702e-06	0	0.102845015829056	0	2.86282120560447e-06	0	0.827535670981416	0.566650173124638
L4_spot_98	4.62766088902585e-07	0.00104488806954522	0.199127536542859	0.000314411791644604	0	0.00436057988950076	9.75167751928859e-05	0	0	0	0.000309172123048126	1.33500986547814e-06	0	0	0	0	0.597021519982117	0.00741807961405152	0.000106264016549093	0.000672137091547364	0.189520454436717	0	5.64189127232277e-06	0	0.765456108998037	0.728463982114222
L4_spot_99	0	0	0.191330362517744	3.73004760563873e-05	3.48132510852108e-05	0	0	1.39187048095415e-05	8.80495661385416e-05	0	8.97141620796459e-05	0	2.34818581469295e-05	3.54007857402625e-05	0	0	0.807803532210973	5.39950756971885e-05	0	0	0.000476904801892569	2.37605286585454e-06	1.01505367710419e-05	0	0.84825204083546	0.679875114856738
L4_spot_100	0	0.00800531850693947	0.800428008116362	0	0.015859810893072	0	0	0.000417351285733984	0.0233114827496257	0	0.000448513211062671	0	0	0.00311938699498499	0	0.00829951926338514	0.130144286051215	0	0.00430447282032593	0.00566185010729298	0	0	0	0	0.924667599007432	0.424578075134608
L4_spot_101	8.02111026038968e-06	2.24054108040939e-05	0.464448949708025	0	0	1.80849217249122e-06	1.40297370139679e-05	0	1.83576843286476e-05	1.37226427955896e-05	4.62633572198363e-08	0	1.93791282972905e-05	0	9.68815096029587e-06	1.12874322958825e-05	0.535412222889825	0	0	0	0	1.61834320857684e-05	3.89791777786985e-06	0	0.86931183439283	0.536801835467165
L4_spot_102	5.78811035199517e-06	4.74871138123129e-06	0.222045369222498	0	0	9.82579137883161e-05	0	0	0	4.01341620947222e-05	0.000138560745835182	0	5.11632140156322e-05	0	0	0	0.721686472747496	1.75996168445915e-05	0	0	0.0559038109206031	4.56645197645899e-06	3.52818311544857e-06	0	0.829541931467697	0.68290188569853
L4_spot_103	0	0.000408057448164378	0.732692065170717	0.00141704291152355	0	0.00201695618572968	0	0	0.0017463353776415	0.00153045840748538	0.000642631809549827	2.23134265486101e-06	0	0.000969793550480001	0.000155313495463593	0	0.254478553797305	0.00218224563784775	0	0.00175831486543756	0	0	0	0	0.934249047410558	0.370199686820082
L4_spot_104	1.2664939835357e-06	3.03299477719666e-06	4.45856781047566e-06	0	0	2.12030342525181e-05	0	0	7.84195960141153e-06	0	0.000123275967228608	8.93801387636715e-06	6.26802449477898e-05	4.51891622948367e-05	5.49313615293276e-06	4.00137394042103e-06	0.999481189244261	6.80517360877354e-05	0	0	0.000160607554385152	0	2.77051640044329e-06	0	0.730075569505368	0.751281861720082
L4_spot_105	1.99584647369808e-05	1.23015795495428e-05	0.541926599224863	1.04754900430413e-05	2.45866817292321e-05	2.64206295120327e-05	7.91108020393394e-06	0	2.00693537846225e-05	4.75631839730845e-06	5.37069953403545e-05	8.874434213298e-06	0	0	7.96385717980483e-06	3.31846189040929e-05	0.457781615862504	0	6.92042887828035e-06	1.46175724909566e-05	2.25596064863315e-05	1.74778011833839e-05	0	0	0.884413961383744	0.486703928411822
L4_spot_106	1.86899952130645e-06	1.82682713721196e-06	0.433292486491638	4.3812045266631e-05	0	0	0	0	0	0	0	2.14907176470354e-06	1.37818729413493e-05	1.33924952767856e-05	4.41447369473479e-06	0	0.566616295186324	2.26119892257705e-06	2.95913440787356e-07	5.45580106459919e-06	0	1.29971196945545e-06	6.59911038076569e-07	0	0.812569158452096	0.612139747084343
L4_spot_107	0	0	0.46913867429434	4.94205093861247e-05	0	6.01114594229481e-05	9.21645503306247e-06	0	2.05770433936647e-05	4.89981356152129e-05	2.2973924783297e-05	0	2.06278399450389e-05	3.01146351274827e-05	3.11673065993552e-06	0	0.530532638371065	1.47630188065162e-05	6.483604893275e-06	0	4.05992280128596e-05	0	1.68474951602314e-06	0	0.89508083071684	0.501633308895546
L4_spot_108	0.000158274512206228	0.000126343246529841	0.623039952332062	0	0	0	3.76031697510874e-05	0	0	0	0.00202435863559169	1.15976117692317e-05	0.00572281213599827	0.00812553439919811	0	0.00332850582504127	0.356697445555681	0	1.16882880653041e-05	0	0	0.000241076387015268	0.000474807901090453	0	0.85682159374858	0.518952942203752
L4_spot_109	1.47896786147548e-05	3.92186506267188e-05	0.435008870319644	6.084118383567e-05	4.50735381754803e-06	1.63492801549362e-05	3.74873220959653e-06	3.56529004582149e-05	0	0	0	4.62261259350864e-06	0	0	1.41713130373758e-06	1.70194752886477e-05	0.564582750969283	0	4.55364561166331e-08	0	0	0.000210020069567132	1.46106146497041e-07	0	0.734646949613061	0.687029423870405
L4_spot_110	2.49868870752345e-05	3.09768345495264e-05	0.213816821255002	0	3.42497389205676e-05	2.05078391655425e-06	8.32335540528967e-06	1.62816450021474e-05	0	3.93196101063796e-05	4.25984642938877e-05	1.21982612377813e-05	0	2.80739655639341e-05	2.71364146783359e-06	5.4365162702214e-06	0.785906088779197	1.47588327246379e-05	4.13479434724253e-07	1.35575621556605e-05	0	0	1.1503876767053e-06	0	0.83305541396587	0.682342532392017
L4_spot_111	0	0	0.632325256161778	0.000208201880598961	1.54213234403256e-05	0	0	0	0.000468712951296442	0.000204697425844968	5.66954974054167e-05	6.28068314146637e-06	0	0	1.35841142447671e-05	0	0.36307431150285	0.00315483352533126	0	4.16469986995706e-05	0	0	0.000430357935368962	0	0.906319135967784	0.428768954135639
L4_spot_112	0	0	0.134137295730801	0.00552610439636149	0.00168896999087422	0	0	0.00447810242169166	0	0.0176219497867535	0.0149666477574323	0	0	0.000580962470858411	0	0	0.799538374752927	0.0179877838726081	0	0	0	0.0034738088196927	0	0	0.790070204927652	0.72974343396617
L4_spot_113	4.40568020953887e-06	0	5.42052376676194e-06	1.57890444596582e-05	0	0	0	0	9.65149118741313e-06	0	6.47474562984359e-05	3.11875495252945e-06	1.13435365695983e-06	1.00562341336121e-05	6.14208214061737e-06	3.58032737345149e-06	0.999857382922643	0	0	1.36755648441299e-05	0	4.89556433376306e-06	0	0	0.803282881954068	0.708900979649459
L4_spot_114	4.25978819688199e-05	0	0.171586912066113	0	0.00045847549575559	0	0	9.62083038284691e-05	0.000742528847802951	0	0.00548964617895751	0	0	5.6381143884738e-05	9.15709926537211e-06	0	0.8185599721018	0.00275852462477382	0	0.000148464909245574	0	5.11313466049689e-05	0	0	0.79253594462122	0.718407244138467
L4_spot_115	0.0045266476343262	0	0.48440566513379	0	0.00245562127963138	0.0798929328196654	0.0102433832256954	0	0	0	0.0173550763974344	0.00508112565096893	0.0134526514109534	0.00443843713788135	0	0	0.364032841263355	0	0	0	0	0.0135237953550817	0.000591822691216853	0	0.875832077593877	0.522790409993003
L4_spot_116	0	0	0.572008257649975	1.93143248266217e-06	0	0	0	0.000170246792578837	0	0	0.00874011816097805	0	0	9.54471375565274e-05	0	0	0.406225969000873	0	0	0	0.0123509770328353	0.000407052792720405	0	0	0.816773741417857	0.57965422594289
L4_spot_117	3.85979817418214e-05	1.99854417254455e-05	0.468306816286788	5.94389362551264e-05	7.1224914066098e-05	0	0	2.27237288810831e-05	4.94917386961836e-06	2.84499141275912e-05	2.05820754927852e-05	0	1.08095931544681e-05	5.82285134324699e-05	0	1.49443958618526e-05	0.531311730877864	0	2.73636507255116e-06	1.24921841636139e-05	0	1.24178895341373e-05	3.87172796917763e-06	0	0.876344366354577	0.526332088851096
L4_spot_118	1.11385656469556e-05	4.34968714203502e-05	0.605544986566586	1.98660041675764e-05	0	5.93027583163025e-05	0	1.70836024172357e-05	0	0	4.44187580712009e-05	0	1.16265171804496e-05	2.50424529394364e-05	8.53316377289425e-06	9.48052947037793e-06	0.394128961924851	1.36213257190353e-05	8.06480676683435e-06	0	5.43761526739736e-05	0	0	0	0.889049456170514	0.464629520136064
L4_spot_119	2.50622918484769e-05	4.72866668115786e-06	0.528405243439993	1.0697979327124e-05	0	4.59238707536298e-06	0	2.52755585290633e-05	0	1.48525817845834e-05	0	1.10610779439465e-05	3.90309782698677e-06	7.46499929394379e-06	0	2.64130380164016e-05	0.47142554819336	0	2.30362573843064e-06	0	0	2.49882263286145e-05	7.86483625347223e-06	0	0.857390482643885	0.530135987343297
L4_spot_120	7.89338637968088e-06	0	0.35021049961614	3.97852421166054e-05	0	1.7354266805157e-05	0	0	0	2.62157312328602e-05	2.12724180376141e-05	8.10938859644939e-06	1.596478759793e-05	0	2.62702517772009e-06	5.66387650535269e-06	0.649610618080254	6.4967577083356e-07	0	2.39242094410129e-05	0	0	9.42229594463804e-06	0	0.822207696547533	0.63504954222762
L4_spot_121	4.07343211304279e-06	3.7283198235151e-05	0.422812392442964	8.22966099820781e-06	0	2.68067101194401e-05	0	0	7.51693703579826e-05	0	2.06785720305328e-05	6.22388225200767e-06	0	0	0	0	0.576975525256779	1.14654839833988e-05	1.0506893174324e-05	1.16450969927966e-05	0	0	0	0	0.765506624470378	0.661014915642773
L4_spot_122	1.53499539773747e-05	0	0.184881676323778	0	2.66134433143867e-05	0	1.94546621417814e-05	1.83977532902058e-05	4.43339828346272e-05	0	5.03720259357444e-05	9.78870073234985e-06	4.33914422306288e-05	3.68828811913092e-05	4.76758991295556e-06	2.79365473514883e-05	0.814778459644358	7.56895532662079e-06	8.43838864081918e-06	0	0	2.65677049833288e-05	0	0	0.744897240382074	0.742570174408709
L4_spot_123	1.57532836318052e-06	5.99232713651053e-06	0.528133099286853	2.99054179920602e-06	0	2.45222619685759e-05	0	0	2.3009352325561e-05	1.35273043489288e-05	2.69749571536518e-06	9.99025959148495e-06	1.82556242727342e-05	3.09294093572237e-05	7.88934312582517e-06	1.33033495833432e-05	0.471667869286935	0	9.89079864134359e-07	2.49870024150098e-05	4.98494664767511e-06	1.3387799697387e-05	0	0	0.872148114946817	0.50929678076633
L4_spot_124	0	0	0.585599722345277	0	0.00650025229218279	0	0	0.00392256891909085	0.0247528138690002	0.00804559505004168	0.0255213873344907	0	0.00987655077791253	0	0	0	0.262401520096805	0.00395902269156182	0	0	0.0625933463971304	0.00649900028906265	0.000328219937444614	0	0.831611190942947	0.558591785791048
L4_spot_125	0.0119777794157231	0	0.527919908377392	0.00756887158261539	0	0.0562083253385788	0	0.0140220118560846	0	0	0.036676746113419	0	0.0090757869819051	0.00380977045335425	0.0030128368006442	0.01459532235532	0.197219003760205	0	0.00153547444715948	0.0287922757794372	0.0875858867381614	0	0	0	0.897783930073763	0.471774505356999
L4_spot_126	2.53549305445991e-05	0.000138314272743917	0.647528084019131	0.00034353850595252	0	0.000545844674603148	0	0	0	0.000194386088138897	0.00130920268555236	2.43072768401328e-05	0.000274658327920016	0.00118225577709402	1.72107107691912e-05	0	0.345181828997744	0.00323256803850368	2.44569446212739e-06	0	0	0	0	0	0.782104328063734	0.634662890089146
L4_spot_127	0.00417007301685142	0.0169102160540898	0.6312530644327	0.0335046968126926	0	0.0416797097061064	0	0.00592654605411269	0	0.0139408150413292	0.00823937605182328	0	0.00447911437896266	0	0	0	0.215935729400497	0	0	0.0157470730476161	0	0.00574716846999593	0.00246641753322253	0	0.932478934574482	0.373416696019178
L4_spot_128	8.94113018657898e-06	8.97457957465093e-06	0.543011395991577	4.23821080486309e-05	0	0	0	0	4.96671861422105e-06	0	9.0386943202541e-06	6.83346358808655e-06	0	1.39410593105482e-05	0	3.37914563202816e-05	0.456837243929025	0	0	0	2.19691557805835e-05	5.21713653808679e-07	0	0	0.834199192027294	0.558859522788738
